Link,ID,Title,Location
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49646897,49646897,2025년 상반기 체험형인턴,경남 거제시
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49694259,49694259,백엔드 개발자 (전환형 인턴),서울 강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49697311,49697311,AI 개발자 신입 채용,서울전체
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49679232,49679232,공공기관 상주 보안관제 요원 모집 (보안관제 모니터링),대구 수성구
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49686401,49686401,로봇/로보틱스 임베디드 엔지니어(인턴/신입/경력/전문연구요원),경기 광명시
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49703531,49703531,[신입/경력] JAVA개발자를 모십니다.,서울 강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49685863,49685863,AWS Managed Service (Enterprise Cloud Engineer) 채용,경기 과천시
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49511692,49511692,[이지서티] 신입 솔루션 엔지니어 채용,서울 강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49664590,49664590,계룡건설_빅데이터 기반 Green Tech SW 개발자 교육생 모집,대전 서구
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49687535,49687535,아두이노// 라즈베리파이//,대구 북구
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49612089,49612089,[허브디앤씨]웹/앱 백엔드 개발 채용,서울 강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49595451,49595451,[인턴 모집] 빅데이터 와 인공지능 AI 프로그램 개발 인턴 모집,서울 금천구
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49664634,49664634,건양대학교병원_바이오 메디컬 AI(의료 인공지능) 개발자 교육생 모집,대전 서구
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49671544,49671544,"PHP/Laravel 개발자, 디자이너, 퍼블리셔, 기획자",서울 강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49563552,49563552,"[서울/경기] 수강료 0원 무료 취업교육생 과정모집(인공지능AI,빅데이터,풀스택,웹디자인,게임,메타버스)",서울 종로구
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49679126,49679126,각 분야 채용,경기 성남시 수정구
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49643894,49643894,2025년도 2차 계약직 채용,대전 유성구
